,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,racepctblack,racePctWhite,racePctAsian,racePctHisp,nonViolPerPop,ViolentCrimesPerPop,State
1247,6.41,20.68,23.99,5.93,60.43,95.39,57.48,2.4,27.16,3.49,95.03,1.17,0.63,3978.98,185.48,Ohio
1248,4.85,22.08,11.41,4.98,67.86,97.03,77.36,1.52,27.27,2.27,96.66,0.62,0.64,2078.51,240.92,Ohio
1249,7.17,26.28,9.37,5.19,55.41,94.51,64.47,3.09,49.14,0.47,99.0,0.32,0.48,806.39,46.52,Ohio
1250,12.41,37.21,6.79,5.71,65.42,97.03,88.97,2.31,43.08,0.44,99.17,0.17,0.22,1694.27,69.0,Ohio
1251,6.47,22.93,14.11,5.33,60.94,97.32,89.9,6.19,58.41,1.04,98.41,0.38,0.45,2729.19,168.99,Ohio
1252,8.68,26.83,10.41,10.08,56.91,94.99,60.68,1.99,35.33,7.73,86.42,0.16,9.5,5221.83,340.43,Ohio
1253,10.83,25.0,16.09,1.93,64.82,96.87,54.68,0.0,30.23,3.2,95.56,0.72,0.47,4719.16,393.26,Ohio
1254,4.25,18.87,21.44,4.05,69.98,92.23,70.97,0.0,22.03,0.7,98.16,0.76,0.86,3876.15,142.9,Ohio
1255,10.27,24.71,19.77,6.82,55.09,91.58,59.6,1.1,50.92,1.28,98.06,0.41,0.48,4920.19,216.78,Ohio
1257,5.2,15.86,29.0,4.87,66.93,94.66,44.53,0.92,29.83,0.85,97.5,1.02,1.5,2364.17,111.67,Ohio
1258,11.21,37.81,9.44,13.05,49.14,91.92,56.35,4.21,58.15,10.76,88.29,0.2,0.4,5001.84,782.8,Ohio
1259,4.09,13.22,28.58,3.09,64.02,96.32,65.93,0.9,17.03,0.72,97.78,1.23,0.79,4198.4,134.19,Ohio
1260,7.24,25.37,11.45,7.43,57.2,97.03,63.97,2.53,35.02,13.68,85.05,0.53,0.55,5466.81,446.95,Ohio
1261,7.74,23.52,16.92,4.52,63.18,95.54,62.83,2.52,33.05,4.59,94.24,0.88,0.3,3635.21,121.99,Ohio
1262,1.42,4.29,59.18,1.87,62.27,97.08,81.72,0.0,23.81,0.25,97.28,2.27,0.74,2579.88,140.72,Ohio
1263,2.74,10.13,37.68,3.03,64.04,93.17,75.05,0.13,49.47,0.6,96.27,2.89,0.94,1331.02,62.29,Ohio
1264,9.36,30.64,8.19,8.98,51.83,94.51,67.28,3.98,46.59,9.84,89.41,0.24,0.87,4088.32,264.07,Ohio
1265,7.84,26.21,12.16,7.28,58.84,94.47,61.84,0.38,42.42,6.99,91.52,0.56,0.97,4293.34,279.45,Ohio
1266,7.33,23.31,12.04,5.73,60.93,92.67,71.86,1.73,49.86,1.46,96.5,0.39,2.45,4776.35,468.1,Ohio
1267,5.48,19.1,16.87,4.74,64.3,91.0,73.33,1.27,70.99,0.08,99.14,0.24,1.33,2531.53,70.08,Ohio
1268,2.36,8.46,40.16,2.55,70.92,96.99,75.8,0.33,15.74,1.72,96.87,1.13,0.71,3126.97,122.91,Ohio
1269,5.1,14.85,25.9,3.66,71.72,93.91,63.97,0.0,19.15,3.29,94.96,1.41,0.73,4535.94,477.21,Ohio
1270,3.77,14.96,24.11,5.23,71.49,94.83,65.67,0.28,59.66,43.71,54.35,1.38,0.91,5998.63,326.81,Ohio
1271,8.55,21.93,14.26,6.74,54.27,95.74,73.07,2.03,34.52,1.37,98.07,0.38,0.23,3523.75,66.33,Ohio
1272,5.49,17.05,24.7,3.02,70.86,96.49,83.49,2.87,30.17,1.09,98.33,0.34,0.5,2996.93,133.87,Ohio
1273,8.49,28.16,11.06,7.01,55.06,95.15,65.12,2.32,42.0,1.96,97.49,0.27,0.63,4230.91,427.27,Ohio
1274,6.65,17.83,23.2,3.59,67.33,95.71,60.68,0.53,12.63,13.64,83.98,1.86,1.07,11021.63,280.93,Ohio
1275,4.85,18.75,14.95,3.23,69.54,96.18,66.8,0.68,14.68,0.54,98.76,0.38,0.54,3256.96,122.9,Ohio
1276,2.66,9.53,40.05,3.98,65.95,95.52,71.3,0.0,27.88,0.64,97.97,0.78,1.44,2642.98,21.66,Ohio
1277,10.74,31.66,12.29,10.39,51.62,90.42,50.98,14.44,48.9,40.43,58.37,0.64,0.74,9465.95,1629.43,Ohio
1278,8.25,24.14,11.26,6.57,59.01,94.48,72.01,1.5,35.91,1.11,96.77,0.52,3.41,5431.47,403.14,Ohio
1279,3.26,11.44,38.03,2.32,67.82,96.06,85.79,0.0,26.15,3.37,93.69,2.75,0.46,1916.34,58.37,Ohio
1280,4.83,15.77,18.98,3.15,65.38,97.28,71.8,0.79,16.67,1.62,97.38,0.69,0.51,5792.49,105.96,Ohio
1281,8.31,23.57,13.31,6.44,57.57,93.94,65.47,5.97,42.92,1.4,97.36,0.67,1.27,3868.68,161.19,Ohio
1282,5.66,21.31,24.57,5.91,65.59,92.42,46.57,6.7,30.6,22.57,74.4,2.37,1.07,7860.14,1118.78,Ohio
1283,6.56,26.3,9.82,7.89,60.6,92.82,59.03,1.36,32.07,6.05,92.03,1.52,0.58,3016.22,259.88,Ohio
1284,3.61,11.92,45.02,4.81,65.22,96.11,62.56,1.29,35.29,37.1,60.19,2.11,1.08,2464.39,57.79,Ohio
1285,3.9,9.9,57.15,8.54,43.09,95.0,34.06,0.98,34.75,4.63,88.93,5.84,1.19,2848.82,239.75,Ohio
1286,2.44,10.46,30.22,3.59,70.84,93.78,82.36,1.96,13.25,0.78,96.6,2.36,0.95,2084.49,58.2,Ohio
1287,6.65,27.14,6.4,10.91,50.27,88.98,69.92,5.08,69.68,1.23,98.13,0.29,0.85,2449.13,97.97,Ohio
1288,3.26,11.0,36.01,4.07,66.59,94.9,79.93,2.45,25.16,1.41,96.17,1.92,1.14,4376.74,111.56,Ohio
1290,2.76,8.31,37.73,4.44,67.24,94.7,74.16,1.42,22.95,0.95,97.0,1.51,1.03,1154.71,61.66,Ohio
1291,8.32,22.23,20.97,6.4,60.53,95.37,51.32,0.33,15.61,4.12,92.37,2.6,1.34,3396.77,123.1,Ohio
1292,10.78,27.44,14.56,4.9,64.03,95.39,60.52,0.42,29.24,1.43,97.65,0.65,0.43,2685.53,118.6,Ohio
1293,8.41,23.23,9.77,8.37,56.09,94.68,65.97,2.44,32.25,0.67,98.59,0.41,0.38,2735.22,173.57,Ohio
1294,5.74,20.22,13.87,3.68,68.31,96.07,70.34,2.09,27.68,2.97,96.08,0.64,0.52,3842.07,203.33,Ohio
1295,18.36,39.42,6.47,8.17,56.47,96.74,60.28,5.11,35.04,0.79,98.77,0.25,0.14,4762.32,235.07,Ohio
1296,3.77,14.05,30.43,3.14,68.85,96.41,72.2,0.27,43.88,1.08,97.1,1.62,0.51,2315.53,98.95,Ohio
1297,3.98,12.34,29.85,4.13,61.14,96.28,70.2,0.0,24.69,0.52,98.45,0.9,0.64,2246.14,106.96,Ohio
1298,6.87,19.9,21.92,2.27,68.05,93.41,61.83,0.6,17.07,2.17,96.3,1.41,0.59,6072.7,171.06,Ohio
1299,9.53,27.71,11.15,7.03,54.51,95.51,66.99,3.64,40.89,0.52,98.59,0.4,0.61,4585.46,108.07,Ohio
1300,6.91,23.47,11.79,4.41,59.17,98.4,84.44,1.11,22.22,2.69,96.49,0.61,0.52,2181.29,130.01,Ohio
1301,9.19,30.73,8.39,12.83,48.9,87.38,59.06,12.74,54.65,24.04,74.53,0.5,1.5,7747.54,2344.68,Ohio
1302,10.99,30.67,10.33,9.53,53.28,94.53,64.14,3.18,44.59,0.55,98.71,0.36,0.52,4888.35,165.96,Ohio
1303,7.17,23.68,18.11,6.47,57.7,95.16,64.26,0.52,37.89,1.57,97.15,1.0,0.63,2268.33,33.01,Ohio
1304,5.43,16.17,20.29,2.84,71.79,97.54,74.67,0.0,33.33,0.39,98.63,0.71,0.47,2286.01,134.91,Ohio
1305,10.23,30.39,22.17,7.84,56.63,91.28,38.34,8.0,40.09,37.94,60.51,1.11,0.66,7194.74,1562.48,Ohio
1306,10.68,30.4,13.88,10.65,50.03,92.6,59.71,1.8,52.28,7.72,91.25,0.67,0.46,7153.38,415.27,Ohio
1307,5.6,17.66,20.9,2.94,67.94,97.81,85.14,0.0,19.35,0.48,98.48,0.93,0.4,2429.14,74.0,Ohio
1308,8.78,26.39,11.71,7.78,60.69,95.11,60.48,2.06,32.3,2.34,96.59,0.33,1.83,2363.96,13.1,Ohio
1309,12.14,33.44,9.9,7.94,54.73,94.6,60.5,10.36,44.01,7.32,91.93,0.39,0.5,6883.65,1432.56,Ohio
1310,4.23,14.11,33.63,6.9,56.89,94.96,38.65,1.5,39.4,7.11,89.91,2.51,0.91,3517.12,395.81,Ohio
1311,2.35,7.79,40.27,2.44,66.01,94.63,71.17,0.42,29.6,1.27,96.3,2.17,0.87,3201.14,114.49,Ohio
1312,7.92,29.39,7.91,4.01,54.82,98.4,64.85,0.0,14.29,0.91,97.25,1.04,1.96,3614.35,106.04,Ohio
1313,10.62,32.97,9.67,11.23,50.3,91.58,57.33,4.03,42.76,18.21,80.67,0.32,1.06,7475.25,1224.0,Ohio
1314,6.13,20.82,16.28,4.96,58.29,97.75,83.4,1.15,41.38,0.21,98.37,0.7,2.33,3264.87,125.57,Ohio
1315,10.61,34.39,8.3,15.6,41.09,90.77,64.62,10.44,52.38,38.12,59.3,0.3,3.99,6833.44,2299.87,Ohio
1316,7.85,28.3,8.5,5.9,56.82,96.02,80.82,3.68,42.94,14.77,84.4,0.54,0.84,2742.17,362.65,Ohio
1317,3.22,14.04,22.32,3.86,68.96,97.43,85.88,1.81,23.3,0.34,98.58,0.91,0.61,2838.22,79.56,Ohio
1318,6.45,20.44,22.69,5.68,60.14,97.09,71.14,1.1,24.86,0.5,98.67,0.49,0.35,1738.62,76.88,Ohio
1319,7.65,19.58,16.17,4.39,67.49,97.39,63.08,0.0,15.69,0.42,98.64,0.7,0.41,3151.23,113.81,Ohio
1320,9.31,23.03,14.92,4.12,63.41,96.96,65.76,1.92,35.1,0.8,98.24,0.73,0.48,5961.54,186.81,Ohio
1321,9.24,22.79,16.17,3.91,56.9,95.61,87.08,1.75,33.92,5.74,92.63,1.04,0.94,3616.85,243.53,Ohio
1323,16.95,35.7,11.45,11.52,40.84,89.86,56.67,3.94,55.0,5.17,93.97,0.34,0.41,7933.86,662.2,Ohio
1324,13.41,38.11,8.4,6.82,59.57,94.43,51.73,0.35,34.85,1.01,97.99,0.69,0.55,5753.31,489.45,Ohio
1325,0.98,4.76,58.28,2.61,66.46,95.83,76.65,1.45,37.2,3.53,95.57,0.7,0.73,4202.93,282.67,Ohio
1326,5.23,17.19,20.49,5.36,59.3,97.7,76.8,0.76,38.93,1.32,97.73,0.75,0.52,3737.89,208.02,Ohio
1327,8.72,26.26,11.07,5.64,55.83,95.0,69.54,3.89,48.33,0.46,99.03,0.34,0.48,2957.71,253.7,Ohio
1328,2.5,9.43,41.57,3.78,59.51,96.78,87.01,0.0,19.72,1.96,95.53,2.33,0.89,905.48,39.71,Ohio
1329,4.92,20.93,14.1,4.15,70.97,97.91,85.6,1.96,28.1,0.64,98.23,0.63,1.49,1390.0,248.69,Ohio
1330,8.92,28.83,9.53,8.71,58.39,89.89,57.48,0.81,46.06,18.93,79.72,0.26,2.27,6771.38,290.39,Ohio
1331,5.79,23.01,12.44,9.34,64.76,94.37,48.35,5.76,17.54,88.99,9.51,0.91,0.53,4067.56,929.91,Ohio
1332,8.48,22.29,17.38,6.61,60.42,95.58,54.83,1.46,36.59,5.76,93.12,0.75,0.35,4484.42,421.76,Ohio
1333,9.09,28.3,11.96,11.58,49.71,93.01,59.26,7.17,51.72,12.06,86.84,0.53,0.7,9245.39,1013.71,Ohio
1334,7.75,30.5,9.03,7.34,59.88,96.5,65.88,1.42,33.45,3.75,95.26,0.51,0.56,5442.7,210.81,Ohio
1335,0.57,2.09,58.44,1.32,73.73,93.31,80.73,1.26,28.03,0.89,94.27,4.54,0.68,3198.79,64.07,Ohio
1336,2.4,10.81,21.16,4.63,68.92,95.66,75.95,1.12,30.22,0.54,98.25,0.57,1.33,4285.71,339.84,Ohio
1337,11.46,32.49,7.67,9.32,52.6,95.11,61.08,6.09,44.87,13.77,78.22,0.32,16.93,2754.42,306.05,Ohio
1338,11.21,30.3,12.97,8.76,51.9,92.19,58.03,7.48,44.86,18.08,80.73,0.61,0.94,7681.65,2493.17,Ohio
1339,7.3,21.79,16.85,4.43,54.64,98.97,96.36,2.13,46.81,0.11,97.85,1.82,0.45,983.96,57.88,Ohio
1340,6.45,20.57,20.2,4.32,63.21,93.17,55.35,0.96,26.58,4.57,94.09,0.81,0.77,4473.19,264.2,Ohio
1342,3.07,12.54,26.83,4.29,58.59,98.19,91.09,1.09,53.26,0.08,99.52,0.25,0.7,1044.06,8.85,Ohio
1344,9.78,29.14,12.54,7.86,52.83,95.91,67.23,1.52,34.85,2.13,97.31,0.24,0.8,2138.2,60.84,Ohio
1345,12.53,41.24,8.06,14.0,47.78,89.07,47.93,16.23,52.12,46.56,49.49,1.01,4.59,6534.58,1678.54,Ohio
1346,4.17,15.94,18.27,4.59,71.34,94.43,70.79,0.63,13.43,6.89,90.73,1.74,1.54,3732.99,176.25,Ohio
1347,4.84,24.44,12.75,5.8,67.01,93.34,52.26,0.26,26.96,52.58,45.08,1.74,0.79,3661.62,336.7,Ohio
1348,10.3,28.57,12.78,7.84,56.27,94.72,60.01,2.93,32.16,10.98,88.31,0.43,0.45,5030.67,369.3,Ohio
1349,1.69,7.37,60.99,3.94,64.79,94.57,64.9,0.14,30.99,30.66,66.92,1.92,1.14,3865.46,404.15,Ohio
1350,5.83,17.61,26.78,3.14,69.56,90.47,51.73,1.28,34.31,0.41,97.55,1.55,0.91,5461.0,145.2,New Hampshire
1351,6.21,16.34,28.98,6.42,63.92,94.91,58.09,0.44,25.78,0.28,98.83,0.59,0.59,4567.06,422.05,New Hampshire
1352,3.63,11.2,26.55,5.12,69.93,90.85,41.88,2.5,44.33,4.6,92.63,1.72,2.0,4550.02,377.97,New Hampshire
1353,3.83,13.71,24.97,5.47,76.11,90.72,62.79,4.17,28.68,0.93,97.6,0.82,1.37,3309.49,227.32,New Hampshire
1354,12.0,25.29,13.57,5.32,69.64,92.69,58.28,1.74,21.74,0.73,97.5,1.09,0.91,3071.31,80.12,New Hampshire
1355,11.74,25.06,19.57,7.07,65.92,90.93,46.04,2.11,23.39,0.97,96.97,1.1,2.13,5388.97,223.14,New Hampshire
1356,5.18,14.96,24.8,6.71,75.22,96.06,74.92,1.47,30.15,0.56,97.98,1.05,1.08,2153.53,91.21,New Hampshire
1357,6.9,18.3,20.3,5.66,66.01,94.76,79.39,0.76,40.68,0.29,98.96,0.43,0.88,2260.58,155.67,New Hampshire
1358,4.76,10.34,42.97,3.83,70.83,96.17,93.07,0.0,50.31,0.19,98.46,1.18,0.52,992.67,31.51,New Hampshire
1359,5.71,17.56,20.39,6.35,71.26,92.81,76.98,4.49,53.23,0.93,96.78,1.77,1.41,5796.21,211.4,New Hampshire
1360,2.21,8.82,33.01,5.03,77.57,93.99,82.58,1.68,33.82,0.99,97.65,1.04,0.97,1246.15,22.33,New Hampshire
1361,6.39,13.67,32.04,5.77,66.37,93.06,68.04,0.54,31.27,0.43,98.53,0.81,0.49,1791.94,63.43,New Hampshire
1362,8.47,22.98,17.39,7.74,61.3,75.31,56.57,0.35,45.93,0.13,98.7,0.77,0.62,6194.98,627.91,New Hampshire
1363,11.92,32.44,11.71,7.32,58.91,90.08,57.9,2.27,36.41,0.26,98.43,0.57,0.51,4121.06,286.49,New Hampshire
1364,0.89,2.64,66.55,7.83,50.38,95.37,56.73,2.59,42.24,0.63,97.19,1.98,0.84,2068.5,108.87,New Hampshire
1365,6.63,17.31,28.84,6.03,70.46,93.01,57.71,0.73,25.51,1.62,95.15,1.93,3.02,3252.32,84.54,New Hampshire
1366,5.26,15.5,28.13,6.21,62.86,90.6,52.33,0.34,29.97,0.63,98.18,0.67,0.99,4361.01,136.28,New Hampshire
1367,17.3,35.53,7.13,8.72,53.36,91.27,60.65,2.33,49.47,0.13,99.05,0.48,0.52,1642.45,137.59,New Hampshire
1368,5.3,15.78,24.17,5.43,72.01,93.11,60.9,0.61,37.88,0.86,98.21,0.64,0.62,2827.89,243.35,New Hampshire
1369,6.88,16.87,24.34,5.66,68.3,91.49,50.17,0.73,29.63,1.06,97.4,1.13,1.01,2913.24,99.77,New Hampshire
1370,2.32,8.76,33.42,5.13,76.81,94.76,86.08,0.57,34.84,0.4,98.35,0.95,0.94,2496.5,40.02,New Hampshire
1371,4.07,14.21,21.25,5.39,64.92,93.31,77.85,1.14,29.52,13.79,83.94,1.42,2.4,5618.16,560.71,Florida
1372,4.72,15.77,26.17,4.21,51.11,89.52,76.93,0.81,27.37,3.52,95.13,1.03,1.7,4091.83,142.7,Florida
1373,7.04,26.53,9.91,5.66,48.43,89.87,82.22,0.21,25.05,1.06,97.38,1.04,1.79,3739.59,339.96,Florida
1374,5.59,14.48,40.72,5.56,63.45,91.35,45.17,2.24,16.91,29.09,68.24,1.75,3.0,12349.83,1981.45,Florida
1375,13.67,39.4,11.76,8.89,53.53,75.26,55.75,4.41,42.52,31.3,67.17,0.5,6.09,15920.01,2649.8,Florida
1376,11.47,29.37,18.7,6.54,60.13,88.52,55.46,5.31,31.03,25.05,70.9,1.35,15.0,12490.6,3235.45,Florida
1377,3.42,10.81,31.47,3.85,72.25,90.7,62.4,0.47,23.78,3.48,93.08,2.12,7.12,4176.5,294.6,Florida
1378,2.42,7.82,39.7,2.92,71.21,93.52,62.75,0.0,18.47,5.38,91.2,1.96,8.65,3812.33,210.79,Florida
1379,9.6,26.93,16.36,5.26,50.58,79.44,76.45,1.43,24.47,20.12,77.74,0.63,6.76,7225.26,1357.38,Florida
1380,10.26,32.74,8.24,5.97,43.13,82.78,64.78,0.74,35.63,0.48,98.32,0.58,2.03,6363.4,522.13,Florida
1381,4.56,19.32,20.5,4.66,70.62,90.03,73.83,2.88,27.45,3.85,92.82,1.75,9.98,6743.54,536.18,Florida
1382,12.38,33.58,13.66,7.76,50.09,86.65,57.67,6.65,29.04,27.56,71.41,0.38,1.96,6665.65,2018.97,Florida
1383,6.2,19.28,23.32,3.96,27.58,72.94,74.38,0.06,32.62,1.27,98.27,0.3,0.68,3769.81,353.42,Florida
1384,14.22,32.03,13.45,5.34,60.55,89.79,65.81,2.2,29.42,21.26,75.56,0.57,8.3,10385.16,2523.46,Florida
1385,5.24,18.63,15.22,4.35,54.69,86.26,75.11,0.15,21.57,1.01,97.47,0.62,3.67,4529.07,303.72,Florida
1386,7.79,23.64,21.0,4.69,55.05,84.61,56.88,2.91,24.86,16.22,81.99,0.69,4.73,10816.24,1846.45,Florida
1387,9.78,25.41,21.52,7.2,48.53,77.71,70.3,2.17,26.66,26.28,71.99,0.68,6.08,11091.59,1399.48,Florida
1388,9.45,20.15,20.84,2.86,71.63,85.3,42.06,1.84,20.87,10.39,86.05,1.41,16.5,13751.15,1523.92,Florida
1389,9.4,26.03,19.27,6.59,52.73,84.89,59.04,1.74,32.23,20.2,78.12,0.9,3.26,13032.36,1523.3,Florida
1390,6.36,22.05,14.94,4.79,69.35,94.44,77.78,1.89,30.54,15.66,79.29,2.3,17.33,5412.89,743.07,Florida
1391,5.11,14.19,22.41,5.82,66.2,92.51,66.71,0.94,34.8,4.66,91.37,3.03,3.06,1992.53,190.95,Florida
1392,17.41,40.75,8.97,11.85,44.74,91.31,51.94,3.72,28.46,46.61,52.6,0.27,1.69,16233.94,2650.26,Florida
1393,8.27,22.5,16.82,4.98,46.42,81.09,64.48,1.36,39.46,15.14,83.45,0.67,3.88,8356.81,1095.46,Florida
1394,5.74,14.88,27.58,4.36,53.1,86.28,83.77,12.66,27.97,0.17,98.88,0.59,2.48,3890.98,178.57,Florida
1395,5.01,17.89,16.66,5.84,63.88,88.79,66.83,1.32,22.21,7.49,89.25,1.76,5.29,4846.24,602.99,Florida
1396,5.08,18.2,20.9,3.51,60.67,90.44,76.79,0.18,22.27,5.26,91.28,1.99,11.51,5248.85,305.77,Florida
1397,5.35,20.23,15.26,4.54,55.3,87.93,78.84,0.49,19.42,1.0,97.72,0.78,1.95,2554.01,184.39,Florida
1398,11.25,30.7,17.89,8.23,62.11,91.04,48.68,1.62,18.18,31.88,62.42,2.41,24.56,10855.84,1818.82,Florida
1399,8.74,25.82,15.15,6.91,48.87,81.15,71.49,0.47,31.61,8.04,90.62,0.69,1.8,4019.51,985.82,Florida
1400,3.65,11.56,34.86,3.29,58.08,79.58,74.47,0.58,22.37,2.9,94.38,1.9,5.59,5492.62,360.34,Florida
1401,5.99,20.63,18.03,6.83,40.35,68.6,70.17,0.44,15.59,8.12,91.25,0.4,1.03,4770.35,559.59,Florida
1402,5.18,17.28,14.88,5.04,74.42,92.56,66.22,1.92,22.77,14.54,80.05,2.88,12.14,4915.38,441.95,Florida
1403,11.42,31.89,9.68,7.49,49.28,85.93,65.98,0.92,36.7,45.6,51.64,1.4,5.98,6160.26,1304.02,Florida
1404,7.65,26.22,10.85,4.17,57.15,88.31,73.64,0.62,21.68,0.96,96.08,1.87,3.26,6521.55,439.29,Florida
1405,13.46,33.24,14.5,8.15,49.25,86.85,56.26,3.05,31.3,38.46,60.07,0.84,1.41,13023.85,2119.93,Florida
1406,3.29,11.17,38.01,2.99,40.52,64.1,78.44,0.15,26.18,5.58,93.87,0.22,2.11,5922.12,541.74,Florida
1407,5.57,20.04,15.76,4.21,67.13,90.76,57.68,1.81,26.58,9.34,87.88,1.14,6.21,9407.17,838.59,Florida
1408,22.93,44.42,8.52,7.11,59.99,86.47,38.68,3.16,14.95,23.0,66.37,0.9,35.28,14008.32,3364.91,Florida
1409,10.27,29.99,15.84,7.37,45.73,86.13,65.93,1.14,25.57,20.03,78.72,0.52,1.66,2549.39,508.57,Florida
1410,8.87,27.12,18.94,7.43,45.66,86.89,52.94,1.18,40.57,21.9,76.14,0.41,3.78,12766.65,1964.1,Florida
1411,12.12,29.65,16.72,7.83,54.05,88.23,58.3,1.92,38.61,21.82,75.5,1.7,1.34,8241.94,956.68,Florida
1412,18.35,43.15,11.26,12.39,48.15,82.15,51.85,2.05,17.67,42.37,53.68,0.54,6.43,11466.15,2581.96,Florida
1413,8.75,25.73,16.07,4.79,48.33,80.28,72.1,1.07,34.29,16.68,81.57,0.84,3.86,6830.94,832.58,Florida
1414,5.71,19.48,23.51,7.16,45.58,82.16,62.11,0.39,22.95,3.29,95.65,0.56,2.51,7429.13,657.11,Florida
1415,5.5,18.44,18.91,3.89,49.29,86.3,70.49,0.52,16.01,1.07,98.12,0.43,1.83,3990.54,513.6,Florida
1416,7.62,21.9,22.59,4.56,69.31,89.48,41.1,2.81,15.35,26.9,68.76,1.56,8.74,9956.08,2304.49,Florida
1417,6.32,22.95,13.81,3.9,50.42,82.46,65.83,0.24,24.42,0.99,97.62,0.84,1.95,4126.25,622.5,Florida
1418,8.81,26.4,16.46,7.89,50.6,85.63,46.85,1.38,23.11,30.72,67.37,1.14,2.48,9425.42,2082.86,Florida
1419,4.82,10.4,49.12,4.03,59.99,93.35,63.61,2.45,28.79,3.42,93.05,1.74,41.85,13650.41,974.36,Florida
1420,14.15,32.9,12.51,5.64,55.43,80.38,55.57,3.46,29.74,14.91,80.51,0.88,15.71,12452.37,1680.3,Florida
1421,13.34,33.43,12.03,6.16,53.65,91.28,67.38,2.93,30.27,29.48,68.08,0.6,3.41,9794.39,1517.44,Florida
1422,7.15,25.43,12.26,5.29,52.49,87.45,78.25,0.52,29.89,3.74,93.09,1.47,7.68,4739.07,373.65,Florida
1423,8.87,22.84,19.37,6.54,62.6,95.36,63.55,0.81,22.98,1.88,92.57,1.97,41.82,8202.34,950.27,Florida
1424,4.66,15.38,25.46,3.93,32.16,73.9,79.73,0.88,43.59,5.87,93.39,0.36,1.59,3418.53,415.11,Florida
1425,1.99,10.3,31.13,2.95,49.31,82.01,77.58,2.87,28.28,0.26,98.91,0.51,2.28,4068.1,268.82,Florida
1426,5.32,20.82,19.01,5.55,58.33,80.43,57.89,0.64,28.6,38.54,58.59,1.49,6.79,6013.22,1168.18,Florida
1427,8.08,25.86,11.78,6.08,55.56,89.59,63.19,0.47,11.46,3.51,94.86,0.92,2.02,4526.55,463.85,Florida
1428,22.55,46.34,8.19,13.21,51.91,83.26,60.47,1.87,36.77,39.57,57.92,0.21,8.29,10253.78,1083.09,Florida
1429,10.9,28.73,17.76,6.59,49.11,85.8,57.18,1.66,33.19,22.64,76.02,0.56,2.51,11671.52,1419.14,Florida
1430,8.03,23.89,13.36,5.62,70.98,83.21,45.7,0.61,17.95,9.34,83.6,2.35,14.49,10253.77,1201.23,Florida
1431,7.18,24.0,14.2,5.82,39.44,87.62,78.25,0.4,31.93,2.31,95.96,0.89,5.44,3804.64,348.12,Florida
1432,4.78,15.31,21.12,4.38,64.31,86.47,85.43,0.12,19.14,7.2,90.06,1.41,8.23,4021.76,244.05,Florida
1433,6.23,19.78,20.36,4.8,54.33,81.99,61.78,1.11,27.45,8.97,89.13,1.03,2.92,6390.96,1155.27,Florida
1434,7.26,23.13,18.39,5.2,65.89,90.37,61.98,6.87,35.74,24.35,72.75,1.92,2.58,8316.74,1681.08,Florida
1435,4.26,11.54,43.46,3.4,52.96,91.74,66.88,1.93,21.9,13.43,85.03,0.92,2.5,7470.78,870.26,Florida
1436,9.15,25.83,21.85,6.68,58.56,81.75,54.4,3.45,35.8,28.11,69.61,0.87,7.15,14206.91,1421.42,Florida
1437,7.23,20.85,31.07,5.49,64.47,95.01,60.86,11.98,30.41,29.58,66.8,1.78,23.76,10952.94,1759.0,Florida
1438,9.43,29.16,11.94,5.81,60.19,87.6,56.31,3.21,29.04,28.49,68.81,0.92,4.9,9049.08,1440.54,Florida
1439,8.59,27.12,15.71,6.05,55.91,83.57,64.68,1.7,31.78,8.52,88.25,1.32,11.86,8282.9,822.7,Florida
1440,4.96,14.97,36.73,4.8,62.12,93.59,86.36,0.0,36.65,20.39,76.19,1.86,13.52,9568.77,1425.33,Florida
1441,7.27,21.69,17.46,4.61,69.27,87.19,49.29,2.08,23.96,12.86,83.17,1.7,11.94,13200.92,1607.89,Florida
1442,9.75,26.27,18.38,6.34,52.13,75.28,63.26,1.08,27.4,28.48,69.97,0.57,5.36,11058.21,2682.28,Florida
1443,2.75,9.8,34.74,3.72,49.05,72.84,68.23,0.18,16.75,0.5,98.01,0.91,2.76,10218.74,620.31,Florida
1444,10.92,28.86,9.57,5.19,70.56,94.46,82.33,1.63,25.61,1.31,94.6,0.99,8.41,5799.2,618.06,Florida
1445,30.89,52.37,12.79,11.02,53.19,90.11,33.09,9.76,31.22,27.39,65.64,0.63,62.46,14679.18,3829.21,Florida
1446,2.41,9.11,38.21,2.57,65.61,78.52,74.01,0.23,27.96,0.81,97.24,1.48,3.48,6674.85,343.74,Florida
1447,8.91,27.71,15.37,5.79,45.05,82.99,71.28,0.58,27.41,3.33,95.17,0.52,2.24,8707.08,1305.64,Florida
1448,8.08,28.14,8.06,4.13,53.15,87.73,78.47,1.18,36.33,0.73,98.37,0.4,1.06,4175.52,981.19,Florida
1449,10.43,28.38,16.73,7.05,51.96,89.3,57.17,3.31,35.88,23.79,74.89,0.63,2.17,10389.18,1622.96,Florida
1450,6.33,20.82,18.76,6.39,57.63,89.29,58.08,2.5,29.68,9.5,87.42,2.05,3.48,7997.16,1461.01,Florida
1451,5.08,15.16,40.49,6.59,55.61,92.24,47.1,5.55,33.01,21.44,73.36,3.94,4.4,10452.52,1573.82,Florida
